case_id,prefix_length,start,rem_time,train,val,test
Case 90,3,2010-03-16 07:59:03+00:00,35.25737268518518,1,0,0
Case 92,2,2010-03-09 10:09:33+00:00,53.92988425925926,1,0,0
Case 92,3,2010-03-09 10:09:33+00:00,44.95891203703704,1,0,0
Case 101,2,2010-06-18 13:47:15+00:00,47.98065972222222,1,0,0
Case 101,3,2010-06-18 13:47:15+00:00,37.26015046296296,1,0,0
Case 101,4,2010-06-18 13:47:15+00:00,37.22033564814814,1,0,0
Case 103,2,2010-06-07 07:30:54+00:00,39.06554398148148,1,0,0
Case 103,3,2010-06-07 07:30:54+00:00,38.7547337962963,1,0,0
Case 103,4,2010-06-07 07:30:54+00:00,37.9486574074074,1,0,0
Case 103,5,2010-06-07 07:30:54+00:00,37.08712962962963,1,0,0
Case 103,6,2010-06-07 07:30:54+00:00,37.08686342592593,1,0,0
Case 103,7,2010-06-07 07:30:54+00:00,30.000300925925927,1,0,0
Case 111,2,2010-06-29 14:00:48+00:00,36.95414351851852,1,0,0
Case 111,3,2010-06-29 14:00:48+00:00,36.2537037037037,1,0,0
Case 111,4,2010-06-29 14:00:48+00:00,35.99402777777778,1,0,0
Case 111,5,2010-06-29 14:00:48+00:00,35.215520833333336,1,0,0
Case 111,6,2010-06-29 14:00:48+00:00,34.00215277777777,1,0,0
Case 111,7,2010-06-29 14:00:48+00:00,34.00106481481482,1,0,0
Case 113,2,2010-05-06 15:51:48+00:00,16.15861111111111,1,0,0
Case 113,3,2010-05-06 15:51:48+00:00,15.016145833333333,1,0,0
Case 113,4,2010-05-06 15:51:48+00:00,15.000127314814813,1,0,0
Case 127,2,2010-03-12 09:28:49+00:00,32.95967592592593,1,0,0
Case 127,3,2010-03-12 09:28:49+00:00,32.95380787037037,1,0,0
Case 130,2,2010-04-08 08:58:03+00:00,32.999525462962964,1,0,0
Case 130,3,2010-04-08 08:58:03+00:00,32.99945601851852,1,0,0
Case 130,4,2010-04-08 08:58:03+00:00,32.99936342592593,1,0,0
Case 130,5,2010-04-08 08:58:03+00:00,0.0,1,0,0
Case 139,2,2010-04-19 07:44:31+00:00,36.9412037037037,1,0,0
Case 139,3,2010-04-19 07:44:31+00:00,36.933738425925924,1,0,0
Case 151,2,2010-02-10 10:25:33+00:00,30.99777777777778,1,0,0
Case 151,3,2010-02-10 10:25:33+00:00,30.997650462962962,1,0,0
Case 156,2,2013-05-14 14:19:09+00:00,15.008310185185186,0,0,1
Case 156,3,2013-05-14 14:19:09+00:00,15.000208333333333,0,0,1
Case 161,2,2010-08-10 07:16:09+00:00,28.865787037037038,0,1,0
Case 161,3,2010-08-10 07:16:09+00:00,27.996967592592593,0,1,0
Case 166,2,2010-02-11 08:48:50+00:00,31.66258101851852,1,0,0
Case 166,3,2010-02-11 08:48:50+00:00,31.662488425925925,1,0,0
Case 182,2,2010-05-20 08:31:32+00:00,29.906342592592594,1,0,0
Case 182,3,2010-05-20 08:31:32+00:00,29.903101851851854,1,0,0
Case 183,2,2010-05-19 15:08:49+00:00,36.303275462962965,1,0,0
Case 183,3,2010-05-19 15:08:49+00:00,32.329548611111115,1,0,0
Case 183,4,2010-05-19 15:08:49+00:00,32.32802083333333,1,0,0
Case 189,2,2010-02-02 13:49:13+00:00,43.990405092592596,1,0,0
Case 189,3,2010-02-02 13:49:13+00:00,42.97452546296296,1,0,0
Case 189,4,2010-02-02 13:49:13+00:00,42.9744212962963,1,0,0
Case 191,2,2013-05-27 08:03:42+00:00,50.975023148148146,0,0,1
Case 191,3,2013-05-27 08:03:42+00:00,50.8819212962963,0,0,1
Case 191,4,2013-05-27 08:03:42+00:00,15.000208333333333,0,0,1
Case 203,2,2010-06-11 10:18:02+00:00,32.915,1,0,0
Case 203,3,2010-06-11 10:18:02+00:00,28.094444444444445,1,0,0
Case 207,2,2011-06-21 13:40:37+00:00,32.74180555555555,0,1,0
Case 207,3,2011-06-21 13:40:37+00:00,15.000185185185186,0,1,0
Case 215,2,2010-04-15 07:13:46+00:00,30.000370370370373,1,0,0
Case 215,3,2010-04-15 07:13:46+00:00,30.000300925925927,1,0,0
Case 216,2,2010-03-24 11:14:07+00:00,34.962858796296295,1,0,0
Case 216,3,2010-03-24 11:14:07+00:00,34.9627662037037,1,0,0
Case 216,4,2010-03-24 11:14:07+00:00,34.96271990740741,1,0,0
Case 225,2,2011-07-21 13:48:19+00:00,47.03107638888889,0,0,1
Case 234,2,2010-06-23 15:57:59+00:00,38.915162037037035,1,0,0
Case 234,3,2010-06-23 15:57:59+00:00,30.00034722222222,1,0,0
Case 234,4,2010-06-23 15:57:59+00:00,30.000173611111112,1,0,0
Case 238,2,2010-07-23 14:27:40+00:00,40.28740740740741,1,0,0
Case 238,3,2010-07-23 14:27:40+00:00,40.28675925925926,1,0,0
Case 245,2,2010-04-28 15:21:11+00:00,30.21877314814815,1,0,0
Case 245,3,2010-04-28 15:21:11+00:00,26.106747685185184,1,0,0
Case 259,2,2010-03-23 08:10:15+00:00,57.95682870370371,1,0,0
Case 259,3,2010-03-23 08:10:15+00:00,57.956678240740736,1,0,0
Case 259,4,2010-03-23 08:10:15+00:00,15.00025462962963,1,0,0
Case 268,2,2010-07-23 08:22:58+00:00,33.005011574074075,1,0,0
Case 268,3,2010-07-23 08:22:58+00:00,33.00050925925926,1,0,0
Case 268,4,2010-07-23 08:22:58+00:00,32.9425,1,0,0
Case 271,2,2010-03-08 11:43:25+00:00,43.96216435185185,1,0,0
Case 271,3,2010-03-08 11:43:25+00:00,43.96156250000001,1,0,0
Case 271,4,2010-03-08 11:43:25+00:00,43.95671296296297,1,0,0
Case 271,5,2010-03-08 11:43:25+00:00,43.74280092592593,1,0,0
Case 273,2,2010-03-25 15:16:03+00:00,32.95011574074074,1,0,0
Case 273,3,2010-03-25 15:16:03+00:00,32.881851851851856,1,0,0
Case 275,2,2010-06-08 12:44:14+00:00,15.003472222222221,1,0,0
Case 275,3,2010-06-08 12:44:14+00:00,15.000219907407407,1,0,0
Case 276,2,2010-03-30 15:58:20+00:00,44.001296296296296,1,0,0
Case 276,3,2010-03-30 15:58:20+00:00,44.0008912037037,1,0,0
Case 276,4,2010-03-30 15:58:20+00:00,43.990949074074074,1,0,0
Case 278,2,2010-05-24 12:55:50+00:00,42.86743055555556,1,0,0
Case 278,3,2010-05-24 12:55:50+00:00,21.153530092592593,1,0,0
Case 278,4,2010-05-24 12:55:50+00:00,21.153368055555557,1,0,0
Case 278,5,2010-05-24 12:55:50+00:00,15.891064814814817,1,0,0
Case 278,6,2010-05-24 12:55:50+00:00,15.000127314814813,1,0,0
Case 281,2,2011-06-30 13:42:32+00:00,33.006331018518516,0,1,0
Case 281,3,2011-06-30 13:42:32+00:00,29.064074074074075,0,1,0
Case 281,4,2011-06-30 13:42:32+00:00,29.038124999999997,0,1,0
Case 294,2,2010-05-14 12:55:15+00:00,36.99894675925926,1,0,0
Case 294,3,2010-05-14 12:55:15+00:00,36.98366898148148,1,0,0
Case 297,2,2010-07-15 10:44:37+00:00,32.913587962962964,1,0,0
Case 297,3,2010-07-15 10:44:37+00:00,32.90273148148148,1,0,0
Case 301,2,2010-05-06 11:05:09+00:00,34.91708333333333,1,0,0
Case 301,3,2010-05-06 11:05:09+00:00,34.899224537037036,1,0,0
Case 301,4,2010-05-06 11:05:09+00:00,34.85091435185185,1,0,0
Case 301,5,2010-05-06 11:05:09+00:00,34.7887962962963,1,0,0
Case 301,6,2010-05-06 11:05:09+00:00,33.94756944444445,1,0,0
Case 301,7,2010-05-06 11:05:09+00:00,33.94741898148148,1,0,0
Case 310,2,2011-06-09 10:44:39+00:00,28.33048611111111,0,1,0
Case 310,3,2011-06-09 10:44:39+00:00,28.019502314814815,0,1,0
Case 310,4,2011-06-09 10:44:39+00:00,15.000300925925925,0,1,0
Case 321,2,2010-07-01 09:53:02+00:00,43.89408564814815,1,0,0
Case 321,3,2010-07-01 09:53:02+00:00,43.720289351851854,1,0,0
Case 321,4,2010-07-01 09:53:02+00:00,43.71211805555556,1,0,0
Case 321,5,2010-07-01 09:53:02+00:00,42.90650462962963,1,0,0
Case 321,6,2010-07-01 09:53:02+00:00,42.889340277777784,1,0,0
Case 323,2,2013-11-26 13:37:33+00:00,22.860497685185184,0,0,1
Case 323,3,2013-11-26 13:37:33+00:00,22.860092592592594,0,0,1
Case 323,4,2013-11-26 13:37:33+00:00,15.000243055555556,0,0,1
Case 327,2,2010-04-12 09:39:32+00:00,15.000300925925925,1,0,0
Case 327,3,2010-04-12 09:39:32+00:00,15.00023148148148,1,0,0
Case 335,2,2010-08-23 09:13:02+00:00,37.00489583333333,0,1,0
Case 335,3,2010-08-23 09:13:02+00:00,37.004375,0,1,0
Case 342,2,2010-04-19 10:48:19+00:00,0.002835648148148148,1,0,0
Case 345,2,2013-11-22 11:48:57+00:00,30.00135416666667,0,0,1
Case 345,3,2013-11-22 11:48:57+00:00,15.000196759259259,0,0,1
Case 351,2,2010-03-29 10:12:13+00:00,55.83561342592592,1,0,0
Case 351,3,2010-03-29 10:12:13+00:00,55.835532407407406,1,0,0
Case 360,2,2010-02-09 16:17:06+00:00,35.64256944444444,1,0,0
Case 360,3,2010-02-09 16:17:06+00:00,14.95849537037037,1,0,0
Case 363,2,2010-04-09 07:36:35+00:00,28.666597222222222,1,0,0
Case 363,3,2010-04-09 07:36:35+00:00,27.92923611111111,1,0,0
Case 363,4,2010-04-09 07:36:35+00:00,27.92914351851852,1,0,0
Case 368,2,2011-06-22 13:08:02+00:00,57.038726851851855,0,1,0
Case 368,3,2011-06-22 13:08:02+00:00,56.92268518518518,0,1,0
Case 368,4,2011-06-22 13:08:02+00:00,56.239756944444444,0,1,0
Case 368,5,2011-06-22 13:08:02+00:00,56.23972222222222,0,1,0
Case 368,6,2011-06-22 13:08:02+00:00,29.243634259259256,0,1,0
Case 368,7,2011-06-22 13:08:02+00:00,15.00017361111111,0,1,0
Case 369,2,2011-07-13 14:03:38+00:00,52.23164351851852,0,0,1
Case 369,3,2011-07-13 14:03:38+00:00,52.22145833333334,0,0,1
Case 369,4,2011-07-13 14:03:38+00:00,52.19988425925926,0,0,1
Case 376,2,2010-05-04 10:50:27+00:00,30.017430555555553,1,0,0
Case 376,3,2010-05-04 10:50:27+00:00,30.01730324074074,1,0,0
Case 376,4,2010-05-04 10:50:27+00:00,18.1175,1,0,0
Case 376,5,2010-05-04 10:50:27+00:00,18.11741898148148,1,0,0
Case 379,2,2010-07-12 15:42:43+00:00,32.12971064814815,1,0,0
Case 379,3,2010-07-12 15:42:43+00:00,32.12939814814815,1,0,0
Case 382,2,2013-11-19 11:44:00+00:00,33.76284722222222,0,0,1
Case 382,3,2013-11-19 11:44:00+00:00,27.76699074074074,0,0,1
Case 382,4,2013-11-19 11:44:00+00:00,26.787858796296295,0,0,1
Case 382,5,2013-11-19 11:44:00+00:00,16.980972222222224,0,0,1
Case 384,2,2013-11-04 08:24:37+00:00,44.80658564814815,0,0,1
Case 384,3,2013-11-04 08:24:37+00:00,44.07663194444444,0,0,1
Case 384,4,2013-11-04 08:24:37+00:00,15.00017361111111,0,0,1
Case 388,2,2010-07-09 14:26:02+00:00,28.234560185185185,1,0,0
Case 388,3,2010-07-09 14:26:02+00:00,15.310150462962964,1,0,0
Case 388,4,2010-07-09 14:26:02+00:00,15.310069444444444,1,0,0
Case 389,2,2011-06-28 13:43:15+00:00,31.00451388888889,0,1,0
Case 389,3,2011-06-28 13:43:15+00:00,30.21925925925926,0,1,0
Case 389,4,2011-06-28 13:43:15+00:00,30.185000000000002,0,1,0
Case 390,2,2010-01-18 09:30:02+00:00,44.006956018518515,1,0,0
Case 390,3,2010-01-18 09:30:02+00:00,44.00560185185185,1,0,0
Case 401,2,2010-03-22 16:51:36+00:00,15.00025462962963,1,0,0
Case 401,3,2010-03-22 16:51:36+00:00,15.00017361111111,1,0,0
Case 404,2,2010-01-19 17:01:04+00:00,15.000358796296297,1,0,0
Case 404,3,2010-01-19 17:01:04+00:00,15.000219907407407,1,0,0
Case 406,2,2010-01-13 17:25:25+00:00,30.98351851851852,1,0,0
Case 406,3,2010-01-13 17:25:25+00:00,30.221793981481483,1,0,0
Case 406,4,2010-01-13 17:25:25+00:00,30.221724537037037,1,0,0
Case 416,2,2010-07-09 07:52:27+00:00,15.00068287037037,1,0,0
Case 416,3,2010-07-09 07:52:27+00:00,15.00023148148148,1,0,0
Case 419,2,2010-07-02 10:37:18+00:00,32.87643518518519,1,0,0
Case 419,3,2010-07-02 10:37:18+00:00,32.875625,1,0,0
Case 419,4,2010-07-02 10:37:18+00:00,21.8190162037037,1,0,0
Case 419,5,2010-07-02 10:37:18+00:00,21.818854166666668,1,0,0
Case 429,2,2011-06-21 15:42:53+00:00,44.00516203703703,0,1,0
Case 429,3,2011-06-21 15:42:53+00:00,42.120046296296294,0,1,0
Case 429,4,2011-06-21 15:42:53+00:00,42.037696759259255,0,1,0
Case 430,2,2010-02-16 11:00:09+00:00,31.00753472222222,1,0,0
Case 430,3,2010-02-16 11:00:09+00:00,31.007418981481482,1,0,0
Case 438,2,2013-11-28 16:25:45+00:00,30.251226851851854,0,0,1
Case 438,3,2013-11-28 16:25:45+00:00,15.951331018518518,0,0,1
Case 438,4,2013-11-28 16:25:45+00:00,15.166655092592592,0,0,1
Case 438,5,2013-11-28 16:25:45+00:00,15.000185185185186,0,0,1
Case 451,2,2011-07-08 14:17:10+00:00,39.21180555555556,0,0,1
Case 451,3,2011-07-08 14:17:10+00:00,39.07831018518518,0,0,1
Case 451,4,2011-07-08 14:17:10+00:00,39.07709490740741,0,0,1
Case 455,2,2010-07-01 08:33:32+00:00,23.95653935185185,1,0,0
Case 455,3,2010-07-01 08:33:32+00:00,21.763333333333335,1,0,0
Case 455,4,2010-07-01 08:33:32+00:00,15.00025462962963,1,0,0
Case 455,5,2010-07-01 08:33:32+00:00,15.000150462962964,1,0,0
Case 465,2,2011-06-30 15:05:37+00:00,33.00313657407407,0,1,0
Case 465,3,2011-06-30 15:05:37+00:00,28.189027777777778,0,1,0
Case 465,4,2011-06-30 15:05:37+00:00,28.121898148148148,0,1,0
Case 469,2,2010-05-03 11:18:49+00:00,43.98650462962963,1,0,0
Case 469,3,2010-05-03 11:18:49+00:00,43.97993055555556,1,0,0
Case 469,4,2010-05-03 11:18:49+00:00,43.94829861111111,1,0,0
Case 469,5,2010-05-03 11:18:49+00:00,43.94820601851851,1,0,0
Case 484,2,2013-04-29 10:11:30+00:00,18.00482638888889,0,0,1
Case 484,3,2013-04-29 10:11:30+00:00,17.719791666666666,0,0,1
Case 484,4,2013-04-29 10:11:30+00:00,15.000208333333333,0,0,1
Case 485,2,2011-07-01 10:24:56+00:00,32.9949074074074,0,1,0
Case 485,3,2011-07-01 10:24:56+00:00,30.061516203703704,0,1,0
Case 485,4,2011-07-01 10:24:56+00:00,29.991296296296298,0,1,0
Case 490,2,2011-07-11 13:49:19+00:00,32.249201388888885,0,0,1
Case 490,3,2011-07-11 13:49:19+00:00,32.23259259259259,0,0,1
Case 547,2,2010-06-30 13:04:35+00:00,55.97439814814815,1,0,0
Case 547,3,2010-06-30 13:04:35+00:00,42.218784722222225,1,0,0
Case 547,4,2010-06-30 13:04:35+00:00,42.19121527777778,1,0,0
Case 547,5,2010-06-30 13:04:35+00:00,15.000578703703704,1,0,0
Case 547,6,2010-06-30 13:04:35+00:00,15.000104166666667,1,0,0
Case 560,2,2010-04-28 15:50:51+00:00,29.014699074074073,1,0,0
Case 560,3,2010-04-28 15:50:51+00:00,15.000208333333333,1,0,0
Case 569,2,2011-06-30 09:43:59+00:00,33.00447916666666,0,1,0
Case 569,3,2011-06-30 09:43:59+00:00,27.88664351851852,0,1,0
Case 569,4,2011-06-30 09:43:59+00:00,26.0534375,0,1,0
Case 572,2,2010-05-28 11:02:07+00:00,31.85834490740741,1,0,0
Case 572,3,2010-05-28 11:02:07+00:00,31.835682870370373,1,0,0
Case 572,4,2010-05-28 11:02:07+00:00,31.835567129629627,1,0,0
Case 572,5,2010-05-28 11:02:07+00:00,31.807430555555555,1,0,0
Case 572,6,2010-05-28 11:02:07+00:00,31.776782407407406,1,0,0
Case 572,7,2010-05-28 11:02:07+00:00,29.086134259259257,1,0,0
Case 572,8,2010-05-28 11:02:07+00:00,29.085057870370367,1,0,0
Case 575,2,2013-11-14 16:54:23+00:00,26.98645833333333,0,0,1
Case 575,3,2013-11-14 16:54:23+00:00,26.233668981481483,0,0,1
Case 575,4,2013-11-14 16:54:23+00:00,15.00017361111111,0,0,1
Case 587,2,2010-04-01 09:36:02+00:00,15.230057870370372,1,0,0
Case 587,3,2010-04-01 09:36:02+00:00,15.200300925925925,1,0,0
Case 587,4,2010-04-01 09:36:02+00:00,15.032569444444446,1,0,0
Case 587,5,2010-04-01 09:36:02+00:00,15.000127314814813,1,0,0
Case 588,2,2010-02-02 09:52:38+00:00,16.66604166666667,1,0,0
Case 588,3,2010-02-02 09:52:38+00:00,15.00023148148148,1,0,0
Case 591,2,2010-05-05 12:56:02+00:00,30.931030092592593,1,0,0
Case 591,3,2010-05-05 12:56:02+00:00,25.21372685185185,1,0,0
Case 591,4,2010-05-05 12:56:02+00:00,23.931296296296296,1,0,0
Case 593,2,2013-10-31 09:25:26+00:00,15.146134259259258,0,0,1
Case 593,3,2013-10-31 09:25:26+00:00,15.000219907407407,0,0,1
Case 594,2,2013-11-28 09:39:07+00:00,32.944212962962965,0,0,1
Case 594,3,2013-11-28 09:39:07+00:00,15.000219907407407,0,0,1
Case 595,2,2013-11-25 11:01:44+00:00,39.05688657407408,0,0,1
Case 595,3,2013-11-25 11:01:44+00:00,38.98149305555555,0,0,1
Case 595,4,2013-11-25 11:01:44+00:00,15.00013888888889,0,0,1
Case 598,2,2011-06-23 14:43:37+00:00,33.00443287037037,0,1,0
Case 598,3,2011-06-23 14:43:37+00:00,33.001550925925926,0,1,0
Case 598,4,2011-06-23 14:43:37+00:00,32.9841087962963,0,1,0
Case 599,2,2010-03-04 16:49:18+00:00,29.076921296296295,1,0,0
Case 599,3,2010-03-04 16:49:18+00:00,29.076562499999998,1,0,0
Case 599,4,2010-03-04 16:49:18+00:00,29.07644675925926,1,0,0
Case 607,2,2011-06-14 07:11:34+00:00,31.290567129629633,0,1,0
Case 607,3,2011-06-14 07:11:34+00:00,28.958738425925926,0,1,0
Case 607,4,2011-06-14 07:11:34+00:00,28.042777777777776,0,1,0
Case 607,5,2011-06-14 07:11:34+00:00,28.042106481481483,0,1,0
Case 609,2,2010-03-19 15:46:29+00:00,46.69481481481481,1,0,0
Case 609,3,2010-03-19 15:46:29+00:00,46.69459490740741,1,0,0
Case 609,4,2010-03-19 15:46:29+00:00,15.00017361111111,1,0,0
Case 612,2,2010-04-28 07:59:40+00:00,30.997881944444444,1,0,0
Case 612,3,2010-04-28 07:59:40+00:00,29.76981481481481,1,0,0
Case 612,4,2010-04-28 07:59:40+00:00,29.764965277777776,1,0,0
Case 616,2,2010-03-24 11:24:08+00:00,36.14414351851852,1,0,0
Case 616,3,2010-03-24 11:24:08+00:00,15.000185185185186,1,0,0
Case 625,2,2010-04-19 15:41:52+00:00,30.354328703703704,1,0,0
Case 625,3,2010-04-19 15:41:52+00:00,28.056712962962962,1,0,0
Case 630,2,2013-05-07 10:05:44+00:00,17.963333333333335,0,0,1
Case 630,3,2013-05-07 10:05:44+00:00,15.00017361111111,0,0,1
Case 632,2,2010-07-20 08:40:57+00:00,21.72939814814815,1,0,0
Case 632,3,2010-07-20 08:40:57+00:00,21.724062500000002,1,0,0
Case 635,2,2011-06-29 10:00:04+00:00,59.00211805555555,0,1,0
Case 635,3,2011-06-29 10:00:04+00:00,58.95634259259259,0,1,0
Case 635,4,2011-06-29 10:00:04+00:00,58.95585648148148,0,1,0
Case 651,2,2010-04-08 10:00:27+00:00,31.765196759259258,1,0,0
Case 651,3,2010-04-08 10:00:27+00:00,27.01122685185185,1,0,0
Case 651,4,2010-04-08 10:00:27+00:00,20.01875,1,0,0
Case 663,2,2010-04-13 10:17:23+00:00,30.121180555555554,1,0,0
Case 663,3,2010-04-13 10:17:23+00:00,30.0755787037037,1,0,0
Case 671,2,2011-06-27 13:13:06+00:00,31.004965277777774,0,1,0
Case 671,3,2011-06-27 13:13:06+00:00,23.240219907407408,0,1,0
Case 671,4,2011-06-27 13:13:06+00:00,22.934166666666666,0,1,0
Case 678,2,2011-06-14 07:42:12+00:00,51.0586574074074,0,1,0
Case 678,3,2011-06-14 07:42:12+00:00,43.94543981481482,0,1,0
Case 678,4,2011-06-14 07:42:12+00:00,15.01462962962963,0,1,0
Case 678,5,2011-06-14 07:42:12+00:00,15.00013888888889,0,1,0
Case 685,2,2013-11-26 16:38:11+00:00,37.71664351851852,0,0,1
Case 685,3,2013-11-26 16:38:11+00:00,15.000219907407407,0,0,1
Case 688,2,2011-06-30 07:47:02+00:00,35.00222222222222,0,1,0
Case 688,3,2011-06-30 07:47:02+00:00,34.774664351851854,0,1,0
Case 688,4,2011-06-30 07:47:02+00:00,33.77707175925926,0,1,0
Case 689,2,2010-07-21 08:06:02+00:00,40.96667824074074,1,0,0
Case 689,3,2010-07-21 08:06:02+00:00,40.96622685185185,1,0,0
Case 694,2,2010-04-21 14:28:55+00:00,26.251469907407408,1,0,0
Case 694,3,2010-04-21 14:28:55+00:00,26.249293981481483,1,0,0
Case 696,2,2013-05-13 15:17:52+00:00,15.26545138888889,0,0,1
Case 696,3,2013-05-13 15:17:52+00:00,15.000219907407407,0,0,1
Case 697,2,2011-07-15 10:12:16+00:00,33.00493055555555,0,0,1
Case 697,3,2011-07-15 10:12:16+00:00,32.91814814814815,0,0,1
Case 702,2,2010-05-28 12:43:28+00:00,47.00452546296296,1,0,0
Case 702,3,2010-05-28 12:43:28+00:00,46.84392361111111,1,0,0
Case 703,2,2010-06-08 12:59:46+00:00,29.235694444444444,1,0,0
Case 703,3,2010-06-08 12:59:46+00:00,29.234375,1,0,0
Case 703,4,2010-06-08 12:59:46+00:00,24.99925925925926,1,0,0
Case 703,5,2010-06-08 12:59:46+00:00,24.99914351851852,1,0,0
Case 707,2,2010-02-22 14:02:29+00:00,31.005462962962962,1,0,0
Case 707,3,2010-02-22 14:02:29+00:00,15.911944444444444,1,0,0
Case 709,2,2010-03-15 15:42:39+00:00,43.95820601851852,1,0,0
Case 709,3,2010-03-15 15:42:39+00:00,43.164664351851854,1,0,0
Case 709,4,2010-03-15 15:42:39+00:00,43.16452546296296,1,0,0
Case 709,5,2010-03-15 15:42:39+00:00,35.268819444444446,1,0,0
Case 710,2,2010-04-20 13:31:56+00:00,30.972766203703703,1,0,0
Case 710,3,2010-04-20 13:31:56+00:00,30.97271990740741,1,0,0
Case 727,2,2010-07-28 10:06:11+00:00,41.14081018518518,1,0,0
Case 727,3,2010-07-28 10:06:11+00:00,41.1406712962963,1,0,0
Case 727,4,2010-07-28 10:06:11+00:00,40.97099537037037,1,0,0
Case 727,5,2010-07-28 10:06:11+00:00,40.966006944444445,1,0,0
Case 727,6,2010-07-28 10:06:11+00:00,15.00025462962963,1,0,0
Case 727,7,2010-07-28 10:06:11+00:00,15.00017361111111,1,0,0
Case 734,2,2010-07-08 07:38:34+00:00,15.128912037037038,1,0,0
Case 734,3,2010-07-08 07:38:34+00:00,15.000185185185186,1,0,0
Case 735,2,2010-08-04 08:30:30+00:00,36.82969907407408,1,0,0
Case 735,3,2010-08-04 08:30:30+00:00,36.805092592592594,1,0,0
Case 748,2,2011-05-31 14:03:05+00:00,51.0647337962963,0,1,0
Case 748,3,2011-05-31 14:03:05+00:00,36.31427083333333,0,1,0
Case 748,4,2011-05-31 14:03:05+00:00,30.003761574074076,0,1,0
Case 748,5,2011-05-31 14:03:05+00:00,30.00034722222222,0,1,0
Case 751,2,2011-06-24 15:24:10+00:00,29.24965277777778,0,1,0
Case 751,3,2011-06-24 15:24:10+00:00,29.249641203703703,0,1,0
Case 751,4,2011-06-24 15:24:10+00:00,29.112060185185186,0,1,0
Case 751,5,2011-06-24 15:24:10+00:00,29.080763888888892,0,1,0
Case 765,2,2010-02-05 11:15:48+00:00,27.246805555555554,1,0,0
Case 765,3,2010-02-05 11:15:48+00:00,15.00039351851852,1,0,0
Case 791,2,2010-01-21 08:49:07+00:00,30.000578703703706,1,0,0
Case 791,3,2010-01-21 08:49:07+00:00,30.00050925925926,1,0,0
Case 792,2,2010-07-07 14:29:57+00:00,30.00060185185185,1,0,0
Case 792,3,2010-07-07 14:29:57+00:00,30.000208333333333,1,0,0
Case 793,2,2010-07-13 08:45:52+00:00,31.001631944444444,1,0,0
Case 793,3,2010-07-13 08:45:52+00:00,30.82116898148148,1,0,0
Case 800,2,2010-03-15 08:06:20+00:00,47.288784722222225,1,0,0
Case 800,3,2010-03-15 08:06:20+00:00,15.000266203703703,1,0,0
Case 804,2,2010-03-29 13:52:58+00:00,59.095289351851854,1,0,0
Case 804,3,2010-03-29 13:52:58+00:00,15.001319444444446,1,0,0
Case 804,4,2010-03-29 13:52:58+00:00,15.00127314814815,1,0,0
Case 804,5,2010-03-29 13:52:58+00:00,15.000810185185186,1,0,0
Case 804,6,2010-03-29 13:52:58+00:00,15.000127314814813,1,0,0
Case 808,2,2010-04-07 15:30:47+00:00,37.00616898148148,1,0,0
Case 808,3,2010-04-07 15:30:47+00:00,37.002175925925926,1,0,0
